tconst,tmdb_title,tmdb_directors,tmdb_writers,wikidata_title,wikidata_directors,wikidata_writers
tt0123558,\N,\N,\N,\N,\N,\N
tt0123625,Campus Girls,Richard D'Antoni,Lawrence Mayer,\N,\N,\N
tt0123711,Come with Me My Love,Doris Wishman,Doris Wishman; Bran Toulose,\N,\N,\N
tt0123964,Life,Ted Demme,Robert Ramsey; Matthew Stone,Life,Ted Demme,\N
tt0124104,Mr. Aiello,Paul Tana,Tony Nardi; Bruno Ramirez; Paul Tana,Mr. Aiello,Paul Tana,\N
tt0124928,Wienerbarnet,Arne Weel,Fleming Lynge; Svend Rindom,Q12341537,Arne Weel,Sam Ask; Svend Rindom; Fleming Lynge
tt0125032,Cardboard Hotel,Sirus Alvand,\N,Hotel Carton,Sirus Alvand,Sirus Alvand; Ahmad Najafi
tt0125215,I'm No Virgin,\N,\N,\N,\N,\N
tt0125949,Best Enemies,David Baker,David Baker; Paul Davies,Niel Lynne,David Baker,\N
tt0126031,\N,\N,\N,\N,\N,\N
tt0126283,The End of War,Dragan Kresoja,Gordan Mihić,The End of the War,Dragan Kresoja,\N
tt0127072,Paprika,Joe D'Amato,\N,\N,\N,\N
tt0127136,Polymorph,J.R. Bookwalter,James L. Edwards; J.R. Bookwalter,Polymorph,J.R. Bookwalter,\N
tt0127176,Psychedelic Sexualis,Albert Zugsmith,Albert Zugsmith,Psychedelic Sexualis,Albert Zugsmith,\N
tt0127575,Girl in Trouble,Brandon Chase,Brandon Chase; Anthony Naylor,Girl in Trouble,\N,\N
tt0127874,The Sexaholic,Richard Goodman,Richard Goodman,\N,\N,\N
tt0128066,\N,\N,\N,\N,\N,\N
tt0128187,\N,\N,\N,\N,\N,\N
tt0128417,\N,\N,\N,\N,\N,\N
tt0128611,Stiff Competition,Paul Vatelli,Paul Vatelli; Steve H. Mehoff; Colin De Jacques,\N,\N,\N
tt0128966,Black Mirror,Pierre-Alain Jolivet,Pierre-Alain Jolivet; Jean-Claude Carrière; Arthur Samuels; Jean Genet; Jean Genet,Black Mirror,Pierre-Alain Jolivet,\N
tt0129170,\N,\N,\N,\N,\N,\N
tt0129273,The Olsen Gang,Knut Bohwim,Erik Balling; Henning Bahs,Olsenbanden,Knut Bohwim,Henning Bahs; Q1254876
tt0129352,\N,\N,\N,\N,\N,\N
tt0129993,The Sky-blue Evening Dress,Erich Engels,\N,\N,\N,\N
tt0130259,\N,\N,\N,\N,\N,\N
tt0130331,Under den gamle Fane,Olaf Fønss,Richard Lund,Q12340236,Olaf Fønss,Richard Lund
tt0130619,\N,\N,\N,\N,\N,\N
tt0130713,\N,\N,\N,\N,\N,\N
tt0130730,The Lighthouse Keepers,Jean Grémillon,Jacques Feyder,The Lighthouse Keepers,Jean Grémillon,Jacques Feyder
tt0130735,Gesche's Poison,Walburg von Waldenfels,Walburg von Waldenfels; Christian Frosch,\N,\N,\N
tt0130757,The Harpist,Hansjörg Thurn,\N,The Harpist,Hansjörg Thurn,\N
tt0130971,The Long Winter,Michel Brault,Michel Brault,The Long Winter,Michel Brault,Michel Brault
tt0130996,The Satan Killer,Steve Sayre,Edward Benton; James Brandauer,The Satan Killer,Steve Sayre,Eddie Benton
tt0131775,\N,\N,\N,\N,\N,\N
tt0131880,\N,\N,\N,\N,\N,\N
tt0131978,Blood Orgy of the Leather Girls,Meredith Lucas,Sarah Dicken; Meredith Lucas,Blood Orgy of the Leather Girls,\N,\N
tt0132051,\N,\N,\N,\N,\N,\N
tt0132062,\N,\N,\N,\N,\N,\N
tt0132204,Hatschipuh,Ulrich König,Franz Marischka; Leon Pulwer; Ulrich König,Hatschipuh,Ulrich König,\N
tt0132455,Pérola do Atlântico,Heinrich Gartner; Mota da Costa,\N,\N,\N,\N
tt0132662,Stargames,Greydon Clark,Greydon Clark; David Reskin,Star Games,Greydon Clark,\N
tt0132878,\N,\N,\N,\N,\N,\N
tt0133709,The Debt,Manuel José Álvarez; Nicolás Buenaventura,\N,The Debt,Manuel José Álvarez; Nicolás Buenaventura,\N
tt0133752,Fallen Arches,Ron Cosentino,Ron Cosentino,Fallen Arches,Ron Cosentino,\N
tt0133890,\N,\N,\N,\N,\N,\N
tt0134662,The bitter fruit,Arthur Gregor; José López Rubio,Salvador de Alberich; Tono,Q140106558,\N,\N
tt0134803,\N,\N,\N,Madhubala,\N,\N
tt0134929,Raw Talent,Larry Revene,Joyce Snyder,Raw Talent,Larry Revene,\N
tt0135131,\N,\N,\N,\N,\N,\N
tt0135370,\N,\N,\N,\N,\N,\N
tt0135420,Fight That Ghost,Sam Newfield,Sam Newfield; Ted Toddy,Fight That Ghost,Sam Newfield,\N
tt0136169,Eros Center Hamburg,Günter Hendel,Alois Brummer,Q26715188,Günter Hendel,\N
tt0136235,Χάιδω,Kostas Dritsas,Kostas Dritsas,\N,\N,\N
tt0136345,Kongo-Express,Eduard von Borsody,\N,Congo Express,Eduard von Borsody,Ernst von Salomon
tt0136527,Bullets Don't Come Back,Nikos Foskolos,Nikos Foskolos,Bullets don't come back,Nikos Foskolos,Nikos Foskolos
tt0137512,Faschingszauber,Rudolf Dworsky; Rudolf Walther-Fein,Walter Reisch,Carnival Magic,Rudolf Walther-Fein,\N
tt0137700,\N,\N,\N,\N,\N,\N
tt0137854,\N,\N,\N,\N,\N,\N
tt0137955,Miljoonaliiga,Maunu Kurkvaara,Jaakko Pakkasvirta; Maunu Kurkvaara,Q18633415,Maunu Kurkvaara,\N
tt0138074,Santa and the Ice Cream Bunny,R. Winer,Hans Christian Andersen,Santa and the Ice Cream Bunny,Barry Mahon,\N
tt0138477,Die große Unbekannte,Willi Wolff,\N,The Great Unknown,Willi Wolff,\N
tt0138681,The Opportunists,Myles Connell,Myles Connell,The Opportunists,Myles Connell,\N
tt0138689,Paging Emma,Roberto Busó-García,Roberto Busó-García,Paging Emma,Roberto Busó-García,\N
tt0138725,Il professor Matusa e i suoi hippies,Carlo Martinelli,Carlo Martinelli,Q3795351,Carlo Martinelli,\N
tt0138734,Raportti eli balladi laivatytöistä,Maunu Kurkvaara,Heikki Ritavuori; Maunu Kurkvaara,A Report,Maunu Kurkvaara,\N
tt0139398,Kaajal,Ram Maheshwari,Z. Hussain; Phani Majumdar; Gulshan Nanda,Kaajal,Ram Maheshwari,Gulshan Nanda
tt0139571,\N,\N,\N,\N,\N,\N
tt0139654,Training Day,Antoine Fuqua,David Ayer,Training Day,Antoine Fuqua,David Ayer
tt0139809,The Thirteenth Floor,Josef Rusnak,Ravel Centeno-Rodriguez; Josef Rusnak,The Thirteenth Floor,Josef Rusnak,Josef Rusnak
tt0140110,Head Nurse,Tim Davies,\N,\N,\N,\N
tt0140308,Keine Angst vor Schwiegermüttern,Erich Engels,\N,Don't Worry About Your Mother-in-Law,Erich Engels,Hans Wolff
tt0140347,Mahalia Jackson: The Power and the Glory,Jeff Scheftel,\N,\N,\N,\N
tt0140670,Vaihdokas,Teuvo Puro,Karl Fager,Vaihdokas,Teuvo Puro,\N
tt0140811,Antti Puuhaara,Riitta Rautoma; Heikki Partanen; Katariina Lahti,Riitta Rautoma; Heikki Partanen; Katariina Lahti; Erkki Mäkinen,Antti the Treebranch,Heikki Partanen; Katariina Lahti,\N
tt0140876,\N,\N,\N,\N,\N,\N
tt0141236,House of the Rising Moon,\N,\N,\N,\N,\N
tt0141343,Gli Inaffidabili,Jerry Calà,Jerry Calà; Gino Capone,Gli inaffidabili,Jerry Calà,Jerry Calà
tt0141413,Jacqueline,David DeCoteau,\N,\N,\N,\N
tt0141529,The Tent Show,Carlos Ávila,Carlos Ávila; Edit Villarreal,\N,\N,\N
tt0141634,The Mysteries of Paris,Albert Capellani,Albert Capellani,The Mysteries of Paris,\N,\N
tt0141874,Passion,György Fehér,Béla Tarr; György Fehér,Passion,György Fehér,György Fehér; Béla Tarr
tt0142288,\N,\N,\N,\N,\N,\N
tt0143437,Charlotte Wets Her Panties,Francis Leroi,Francis Leroi,Looking Good,Francis Leroi,\N
tt0143520,\N,\N,\N,\N,\N,\N
tt0143737,\N,\N,\N,\N,\N,\N
tt0144117,The Boondock Saints,Troy Duffy,Troy Duffy,The Boondock Saints,Troy Duffy,Troy Duffy
tt0144442,\N,\N,\N,\N,\N,\N
tt0144608,Sinbad: Beyond the Veil of Mists,Evan Ricks; Alan Jacobs,Jeff Wolverton,Sinbad: Beyond the Veil of Mists,Alan Jacobs,\N
tt0144778,Ava & Gabriel: A Love Story,Felix de Rooy,Norman de Palm; Felix de Rooy,\N,\N,\N
tt0144933,\N,\N,\N,\N,\N,\N
tt0145254,Out of Phoenix Bridge,Li Hong,\N,Out of Phoenix Bridge,Hong Li,\N
tt0145814,Heaven Sent,Craig Clyde,Craig Clyde; James Hennessy,Heaven Sent,Craig Clyde,James Hennessy; Craig Clyde
tt0146237,Restless Passion,Hal Freeman,Philip Dennis Connors,\N,\N,\N
tt0146281,The End of Milton Levy,Nissim Dayan,Nissim Dayan,Sofo Shel Milton Levi,Nissim Dayan,Nissim Dayan
tt0146329,Two off the Cuff,Bob Godfrey,Stan Hayward,Two Off the Cuff,\N,\N
tt0147216,\N,\N,\N,\N,\N,\N
tt0147643,UnBowed,Nanci Rossov,Mildred Lewis,\N,\N,\N
tt0148245,\N,\N,\N,\N,\N,\N
tt0148445,\N,\N,\N,\N,\N,\N
tt0148462,Men Cry Bullets,Tamara Hernandez,Tamara Hernandez,Men Cry Bullets,\N,\N
tt0148812,She's No Angel,Ron Jeremy,\N,\N,\N,\N
tt0148891,6 Faces of Samantha,Jack Genero,\N,\N,\N,\N
tt0148894,\N,\N,\N,\N,\N,\N
tt0149026,Brides of Lucifer,\N,\N,\N,\N,\N
tt0149652,\N,\N,\N,\N,\N,\N
tt0150892,Her Great Price,Edwin Carewe,Florence Auer,Her Great Price,Edwin Carewe,June Mathis
tt0151405,Lucerna,Karel Lamač,Bohumír Polách; Václav Wasserman; František Kožík,The Lantern,Karel Lamač,Václav Wasserman; František Kožík; Bohumír Polách
tt0151805,\N,\N,\N,\N,\N,\N
tt0151856,\N,\N,\N,\N,\N,\N
tt0151990,A Night in Tiberias,Hervé Bromberger,Hervé Bromberger; David Greenberg; Frédéric Grendel,Un soir à Tibériade,Hervé Bromberger,\N
tt0152074,Principe coronato cercasi per ricca ereditiera,Giovanni Grimaldi,Giovanni Grimaldi; Giovanni Grimaldi,Principe coronato cercasi per ricca ereditiera,Giovanni Grimaldi,Giovanni Grimaldi
tt0152252,The Times That Are,Pierre Perrault,\N,The Times That Are,Pierre Perrault,\N
tt0152443,\N,\N,\N,The Silver Greyhound,Bannister Merwin,Bannister Merwin
tt0153032,This Year's Love,David Kane,David Kane,This Year's Love,David Kane,\N
tt0153165,\N,\N,\N,\N,\N,\N
tt0153292,\N,\N,\N,\N,\N,\N
tt0153297,\N,\N,\N,\N,\N,\N
tt0153534,\N,\N,\N,\N,\N,\N
tt0154241,The Blue Ones of the Sky,Henri Decoin,Henri Decoin,Q3231065,Henri Decoin,\N
tt0155086,\N,\N,\N,Rajani,Q106181151,\N
tt0155401,\N,\N,\N,\N,\N,\N
tt0155685,Trouble Among Widows,Jacques Poitrenaud,\N,Trouble Among Widows,Jacques Poitrenaud,Denys de La Patellière
tt0155994,\N,\N,\N,\N,\N,\N
tt0156432,The Court Dancer: Raj Nartaki,Modhu Bose,Modhu Bose; Manmatha Ray,Raj Nartaki,Madhu,\N
tt0156702,Dream Land,Vijay Bhatt,\N,Khwab Ki Duniya,Vijay Bhatt,\N
tt0156704,\N,\N,\N,\N,\N,\N
tt0157479,The Conquest of Canaan,George Irving,\N,The Conquest of Canaan,George Irving,\N
tt0157581,Enga Veettu Pillai,Tapi Chanakya,D. V. Narasa Raju; Sakthi T. K. Krishnasamy,Enga Veettu Pillai,Tapi Chanakya,Sakthi T. K. Krishnasamy
tt0157607,Extravagance,Burton L. King,Wallace Clifton; Aaron Hoffman,Extravagance,Burton L. King,\N
tt0157880,\N,\N,\N,\N,\N,\N
tt0158457,Afsana,B.R. Chopra,I.S. Johar; I.S. Johar; I.S. Johar,Afsana,Baldev Raj Chopra,I. S. Johar
tt0158462,Amore mio,Raffaello Matarazzo,Raffaello Matarazzo; Raffaello Matarazzo,Q16744677,Raffaello Matarazzo,\N
tt0158464,Anath Ashram,Hemchandra Chunder,Kidar Nath Sharma,\N,\N,\N
tt0158736,The Fast Set,Pierre Foucaud,Alice Colanis,Mademoiselle Strip-tease,Pierre Foucaud,\N
tt0159101,Out of the Cold,Aleksandr Buravskiy,Aleksandr Buravskiy; Alex Kustanovich,\N,\N,\N
tt0159434,The Faking of the President,Jeanne Abel; Alan Abel,Murray Hurwitz; Jeanne Abel; Alan Abel,\N,\N,\N
tt0159495,\N,\N,\N,Jakko,Fritz Peter Buch,Fritz Peter Buch
tt0160596,With or Without You,Michael Winterbottom,John Forte,With or Without You,Michael Winterbottom,John Forte
tt0160830,Sergeant X,Vladimir Strizhevsky,A. Loukine; Vladimir Strizhevsky,Sergeant X,Vladimir Strizhevsky,\N
tt0161215,"¡A volar, joven!",Miguel M. Delgado,Paul Colline; Miguel M. Delgado,"Fly Away, Young Man!",Miguel M. Delgado,Jaime Salvador
tt0161378,Carnevalesca,Amleto Palermi,Lucio D'Ambra,Carnevalesca,Amleto Palermi,Lucio D'Ambra
tt0161927,\N,\N,\N,\N,\N,\N
tt0163131,The Other Girl,Percy Winter,\N,\N,\N,\N
tt0163207,\N,\N,\N,\N,\N,\N
tt0163623,Fata Morgana,Elefterie Voiculescu,Florian Grecea; Ion Grecea,Fata Morgana,\N,\N
tt0163629,\N,\N,\N,\N,\N,\N
tt0164064,\N,\N,\N,\N,\N,\N
tt0164857,\N,\N,\N,Ruslan and Ludmila,\N,\N
tt0165100,The Telephone Bar,Claude Barrois,Claude Néron,Le bar du téléphone,Claude Barrois,Claude Néron
tt0165612,Alf's Baby,Maclean Rogers,A.P. Dearsley,Alf's Baby,Maclean Rogers,\N
tt0165655,Grease Rock,Michele Massimo Tarantini,Michele Massimo Tarantini; Alessandro Capone; Pino Pellegrino,Disco Crazy,Michele Massimo Tarantini,Alessandro Capone
tt0165753,Emily's Ghost,Colin Finbow,Colin Finbow,\N,\N,\N
tt0165846,Kill the Man,Tom Booker; Jon Kean,Jon Kean; Tom Booker,Kill the Man,Tom Booker,\N
tt0166151,La grande ora: Concilio ecumenico vaticano II,Antonio Petrucci,\N,\N,\N,\N
tt0166233,When the Dead Start Singing,Krsto Papić,Krsto Papić; Mate Marišić,When the Dead Start Singing,Krsto Papić,Krsto Papić; Mate Matišić
tt0166647,\N,\N,\N,Hledá se táta,Frank Daniel,Frank Daniel
tt0166873,Watch Beverly,Arthur Maude,N.W. Baring-Pemberton; John Cousins,Watch Beverly,Arthur Maude,\N
tt0166948,\N,\N,\N,The Adventures of the American Rabbit,Fred Wolf,\N
tt0167290,Misty,Toshiharu Ikeda,Toshiharu Ikeda; Masahito Kagawa,\N,\N,\N
tt0168205,Taken Alive,Philip Marcus,Franco Columbu; Christopher Holmes; Bobb Hopkins; Donna Jeffries,Taken Alive,Philip Marcus,\N
tt0168581,\N,\N,\N,"The Chosen Prince, or The Friendship of David and Jonathan",William V. Mong,\N
tt0168584,The Cigarette Girl,William Parke,\N,The Cigarette Girl,William Parke,\N
tt0168631,Innocents,Gregory Marquette,Gregory Marquette,Dark Summer,Gregory Marquette,\N
tt0168722,Dům ztraceného štěstí,Josef Rovenský,Josef Rovenský; Martin Frič,\N,\N,\N
tt0169004,Mazlíček,Martin Frič,Martin Frič; Hugo Haas; Hugo Haas; Martin Frič,The Little Pet,Martin Frič,Hugo Haas; Martin Frič
tt0169062,"My Dog, Buddy",Ray Kellogg,Ray Kellogg,"My Dog, Buddy",Ray Kellogg,\N
tt0169307,\N,\N,\N,Cheyenne Trails,Robert J. Horner,\N
tt0169975,\N,\N,\N,\N,\N,\N
tt0170336,A Child of Community,Mladomir 'Puriša' Đorđević,Mladomir 'Puriša' Đorđević; Miodrag Đurđević,Opštinsko dete,Mladomir Puriša Đorđević,\N
tt0170407,Pizza King,Ole Christian Madsen,\N,Pizza King,Ole Christian Madsen,Lars K. Andersen; Ole Christian Madsen; Q4567936
tt0170483,På spaning,Ulf von Strauss,Ulf von Strauss,Q10647849,Ulf von Strauss,\N
tt0170494,\N,\N,\N,Q18332139,Arne Brandhild,\N
tt0170648,\N,\N,\N,\N,\N,\N
tt0171388,Hyena of London,Gino Mangini,Gino Mangini,The Hyena of London,Gino Mangini,\N
tt0172299,Duty and Sacrifice,Ion Sahighian,\N,Duty and Sacrifice,Ion Șahighian,\N
tt0172723,\N,\N,\N,\N,\N,\N
tt0173390,Sugar Town,Allison Anders; Kurt Voss,Kurt Voss; Allison Anders,Sugar Town,Kurt Voss; Allison Anders,Allison Anders
tt0174073,Nona,Grisha Ostrovski,Yordan Yovkov; Stefan Tsanev,Q12288944,Grisha Ostrovski,Stefan Tsanev
tt0174131,The Other Woman,Ivan Pyryev,Nikolay Erdman; Anatoli Marienhof,Q106640616,Ivan Pyryev,Nikolai Erdman; Anatoly Marienhof
tt0174280,\N,\N,\N,\N,\N,\N
tt0174993,About Show-White,Věra Plívová-Šimková,Věra Plívová-Šimková; Věra Plívová-Šimková; František Pavlíček,Snow White,Drahomíra Králová; Věra Plívová-Šimková,Věra Plívová-Šimková
tt0175267,Two-Fisted Jefferson,Roy Clements,Roy Clements,Two-Fisted Jefferson,Roy Clements,\N
tt0175721,\N,\N,\N,\N,\N,\N
tt0175848,Let's Have a Murder,John E. Blakeley,John E. Blakeley,Let's Have a Murder,John E. Blakeley,\N
tt0175892,"On Tuesdays, Orchids",Francisco Múgica,Carlos Olivari; Sixto Pondal Ríos; Francisco Oyarzábal,"Los martes, orquídeas",Francisco Múgica,\N
tt0175936,\N,\N,\N,\N,\N,\N
tt0176485,\N,\N,\N,\N,\N,\N
tt0176539,\N,\N,\N,\N,\N,\N
tt0176648,\N,\N,\N,\N,\N,\N
tt0177159,Ratrace,Valentin Hitz,\N,\N,\N,\N
tt0177845,Hotel Splendide,Terence Gross,Terence Gross,Hotel Splendide,Terence Gross,Terence Gross
tt0178294,Capitán Veneno,Henri Martinent,Enrique Amorim; Ramón Gómez Macía,Captain Poison,Henri Martinent,\N
tt0178393,\N,\N,\N,\N,\N,\N
tt0178506,Challenge of the Gladiator,Domenico Paolella,Alessandro Ferraù; Domenico Paolella,Challenge of the Gladiator,Domenico Paolella,Domenico Paolella
tt0178850,Psique y Sexo,Ernesto Bianco; Enrique Cahen Salaberry; Dino Minniti; Manuel Antín,Mariucha y Lugano; Ernesto Bianco,Psique y sexo,Enrique Cahen Salaberry; Ernesto Bianco; Manuel Antín,\N
tt0178930,The Third Kiss,Luis César Amadori,Luis César Amadori,The Third Kiss,Luis César Amadori,Luis César Amadori
tt0178966,A Cia Cinematográfica Vera Cruz,Jean-Claude Bernardet; João Batista de Andrade,\N,\N,\N,\N
tt0178970,Rape,Pierre Chevalier,Marius Lesoeur; Pierre Chevalier,Rape: The Great Fear,Pierre Chevalier,\N
tt0178986,Where the North Holds Sway,Bennett Cohen,Bennett Cohen; Evan Merritt Post,\N,\N,\N
tt0179664,El baisano Jalil,Joaquín Pardavé,Adolfo Fernández Bustamante,El baisano Jalil,Roberto Gavaldón; Joaquín Pardavé,Adolfo Fernández Bustamante
tt0179696,"...But Then, She's Betty Carter",Michelle Parkerson,Michelle Parkerson,\N,\N,\N
tt0179886,Io con te non ci sto più,Gianni Amico,Francesco Tullio Altan; Enzo Ungari; Gianni Amico,Io con te non ci sto più,Gianni Amico,Francesco Tullio Altan
tt0180467,Babylon Pink III,Henri Pachard,Henri Pachard,\N,\N,\N
tt0180669,A Funny Girl,Takis Vougiouklakis,Lakis Mihailidis,Joy and Tears,Takis Vougiouklakis,Lakis Michaelides
tt0180725,The War of Pelados,Sylvio Back,\N,A Guerra dos Pelados,Sylvio Back,\N
tt0180749,And the Woman Shall Fear Her Husband,Yorgos Tzavellas,Yorgos Tzavellas,And the Wife Shall Revere Her Husband,Giorgos Tzavellas,Giorgos Tzavellas
tt0181335,"Cada hogar, un mundo",Carlos F. Borcosque,\N,"Cada hogar, un mundo",Carlos F. Borcosque,Carlos A. Petit
tt0181633,Kiss the Girls,Giannis Dalianidis,Giannis Dalianidis,Kiss the Girls,Yannis Dalianidis,Yannis Dalianidis
tt0181686,Mientras haya un circo,Carlos F. Borcosque,Carlos F. Borcosque,Mientras haya un circo,Carlos F. Borcosque,\N
tt0181689,Minority Report,Steven Spielberg,Scott Frank; Jon Cohen,Minority Report,Steven Spielberg,Scott Frank; Jon Cohen
tt0181764,\N,\N,\N,\N,\N,\N
tt0181998,Carnaval Atlântida,José Carlos Burle,Victor Lima; Berliet Jr.; José Carlos Burle; Victor Lima; Victor Lima,Carnaval Atlântida,José Carlos Burle,\N
tt0183285,Irresistible II,Gary Graver,\N,\N,\N,\N
tt0183301,Jewel of the Nite,\N,Jacques Khoulter,\N,\N,\N
tt0183337,Kaplanlar,Cüneyt Arkın; Çetin İnanç,Cüneyt Arkın,Kaplanlar,Cüneyt Arkın; Çetin İnanç,\N
tt0183384,LSD Flesh of Devil,Massimo Mida,Odoardo Fiory; Massimo Mida; Tiziano Cortini; Vittorio Orano; Bruno Baratti,LSD Flesh of Devil,\N,\N
tt0183787,\N,\N,\N,\N,\N,\N
tt0183951,"People, Years, Life",Yervant Gianikian; Angela Ricci Lucchi,Yervant Gianikian; Angela Ricci Lucchi,\N,\N,\N
tt0184060,You Are Here,Tom Rooney,Tom Rooney,\N,\N,\N
tt0184440,Enigma for Demons,Carlos Hugo Christensen,Carlos Hugo Christensen,Enigma para Demônios,Carlos Hugo Christensen,\N
tt0185287,Don Bildigerno en Pago Milagro,Antonio Ber Ciani,Yamandu Rodríguez,Don Bildigerno de Pago Milagro,Antonio Ber Ciani,\N
tt0185925,\N,\N,\N,\N,\N,\N
tt0186071,I Killed Lucio Flavio,Antônio Calmon,Alberto Magno; Leopoldo Serran,Eu Matei Lúcio Flávio,Antônio Calmon,\N
tt0186103,\N,\N,\N,\N,\N,\N
tt0186240,The Invisibles,Noah Stern,Noah Stern,\N,\N,\N
tt0186601,The Naughty Girl,Ting Shan-Hsi,Ting Shan-Hsi,\N,\N,\N
tt0186626,To You with Love,Sung Tsun Shou,Sung Hsiang-yu,\N,\N,\N
tt0186725,Zatoichi's Cane Sword,Kimiyoshi Yasuda,Ryōzō Kasahara,Zatoichi's Cane Sword,Kimiyoshi Yasuda,Ryōzō Kasahara
tt0186794,Thaayillamal Naanillai,R. Thyagarajan,Sandow M.M.A. Chinnappa Devar; Sandow M.M.A. Chinnappa Devar,Thaayillamal Naan Illai,R. Thyagarajan,\N
tt0187097,\N,\N,\N,\N,\N,\N
tt0187363,OSS 77 - Operation Lotus Flower,Bruno Paolinelli,Bruno Paolinelli; Claudio Biondi,OSS 77 – Operazione fior di loto,Bruno Paolinelli,\N
tt0187401,Pilot Premnath,A. C. Tirulokchandar,\N,Pilot Premnath,A. C. Tirulokchandar,A. C. Tirulokchandar
tt0187477,\N,\N,\N,\N,\N,\N
tt0188204,Un soltero en apuros,Alberto Dubois,Pastor y Rojas,Q16643834,Alberto Du Bois,\N
tt0188309,The Education in Love of Valentin,Jean L'Hôte,\N,L'éducation amoureuse de Valentin,Jean L'Hôte,Jean L'Hôte
tt0188442,Part-Time Lifeguards,Carlos Galettini,Salvador Valverde Calvo,Los bañeros más locos del mundo,Carlos Galettini,\N
tt0188524,Couturier de mon coeur,Raymond de Cesse; René Jayet,\N,Q65149974,René Jayet,\N
tt0188728,\N,\N,\N,\N,\N,\N
tt0189219,Spring in a Small Town,Fei Mu,Li Tian-Ji,Spring in a Small Town,Fei Mu,Li Tian-Ji
tt0189427,\N,\N,\N,\N,\N,\N
tt0189448,Courage for Two,Dell Henderson,Hamilton Smith,Courage for Two,Dell Henderson,\N
tt0189658,Lola's Lolos,Bernard Dubois,\N,Les lolos de Lola,Bernard Dubois,Bernard Dubois
tt0189742,\N,\N,\N,\N,\N,\N
tt0189762,A Moreninha,Glauco Mirko Laurelli,Glauco Mirko Laurelli,A Moreninha,Glauco Mirko Laurelli,\N
tt0189889,"Paraíba, Vida e Morte de um Bandido",Victor Lima,Victor Lima,"Paraíba, Vida e Morte de um Bandido",Victor Lima,\N
tt0189953,\N,\N,\N,\N,\N,\N
tt0190151,\N,\N,\N,Winning Grandma,William Bertram,Clara Beranger
tt0190380,\N,\N,\N,\N,\N,\N
tt0190458,His Wife's Friend,Joseph De Grasse,\N,His Wife's Friend,Joe De Grasse,\N
tt0190460,Hoje o Galo Sou Eu!,Aloisio T. de Carvalho,Ronaldo Lupo; Chico Anysio; José Wanderley,\N,\N,\N
tt0190520,Land of Doom,Peter Maris,Craig Rand,Land of Doom,Peter Maris,\N
tt0190581,House of Sleeping Beauties,Hiroto Yokoyama,Toshirō Ishidō,\N,\N,\N
tt0191315,Night of the Female,Fauzi Mansur,Marcos Rey; Fauzi Mansur,A Noite das Fêmeas,Fauzi Mansur,\N
tt0191625,Barbara the Fair with the Silken Hair,Aleksandr Rou,Mikhail Chuprin,Barbara the Fair with the Silken Hair,Alexander Rou,Alexander Rou
tt0191828,The Big Blow,Reinaldo Marcus Green,\N,\N,\N,\N
tt0192022,The Spanking,Pierre Caron,\N,Q21027321,Pierre Caron,Jean Nohain
tt0192069,Gendernauts: A Journey Through Shifting Identities,Monika Treut,Monika Treut,Gendernauts,Monika Treut,Monika Treut
tt0192135,\N,\N,\N,\N,\N,\N
tt0192330,\N,\N,\N,\N,\N,\N
tt0192429,\N,\N,\N,\N,\N,\N
tt0192490,\N,\N,\N,\N,\N,\N
tt0192788,Where the Red Fern Grows,Lyman Dayton; Sam Pillsbury,Lyman Dayton; Eleanor Lamb; Douglas C. Stewart; Sam Pillsbury,Where the Red Fern Grows,Lyman Dayton; Sam Pillsbury,\N
tt0193022,Prince of Broadcasters,Patrick Lung Kong,Patrick Lung Kong,\N,\N,\N
tt0193119,\N,\N,\N,\N,\N,\N
tt0193124,Double Role,Jaromil Jireš,Jaroslava Moserová-Davidová; Jaromil Jireš; Jaroslava Moserová-Davidová,Double Role,Jaromil Jireš,Jaromil Jireš; Jaroslava Moserová
tt0193236,\N,\N,\N,Flowers of Memory,Christian Braad Thomsen,Christian Braad Thomsen
tt0193366,Our Friends the Hayseeds,Beaumont Smith,Beaumont Smith,"Our Friends, the Hayseeds",Beaumont Smith,Beaumont Smith
tt0193565,Third at Heart,Jacques de Casembroot,\N,Third at Heart,Jacques de Casembroot,Marc-Gilbert Sauvajon
tt0193571,The Grey Rats,Emilio Ghione,Pio Vanzi; Emilio Ghione,The Grey Rats,Emilio Ghione,\N
