tconst,tmdb_title,tmdb_directors,tmdb_writers,wikidata_title,wikidata_directors,wikidata_writers
tt0197299,black sea raid,jeno hodi,\N,black sea raid,jeno hodi,\N
tt0197819,retribuicao,gentil roiz,gentil roiz,\N,\N,\N
tt0197968,\N,\N,\N,\N,\N,\N
tt0198472,faut reparer sophie,alexandre ryder,\N,\N,alexandre ryder,andre mouezyeon
tt0198588,the chinese mack,tachuan hsu,wu tieyi,\N,\N,\N
tt0198869,\N,\N,\N,\N,\N,\N
tt0199131,voyage illusoire,georges dufaux,\N,\N,\N,\N
tt0199578,feminism,errikos thalassinos,errikos thalassinos; theodoros katsadramis,\N,\N,\N
tt0199978,the fake theodore,vasilis papazoglou,vasilis betsos,\N,\N,\N
tt0200250,veni conmigo,luis saslavsky,\N,veni conmigo,luis saslavsky,\N
tt0200614,love and betrayal,hristos kyriakopoulos,nikos foskolos,\N,\N,\N
tt0201506,viejo reales' long journey to death,gerardo vallejo,fernando e solanas; gerardo vallejo; octavio getino,\N,gerardo vallejo,fernando solanas; gerardo vallejo; octavio getino
tt0201875,\N,\N,\N,quase no ceu,oduvaldo vianna,\N
tt0202000,todo el ano es navidad,roman vinoly barreto,horacio s meyrialle,todo el ano es navidad,roman vinoly barreto,\N
tt0202460,sophie's misfortune,jacqueline audry,\N,the misfortunes of sophie,jacqueline audry,colette audry
tt0202587,siberian express,haruo mizuno,haruo mizuno,siberian express,\N,\N
tt0202991,song of spring,simon koster,lydia krienen; simon koster,lentelied,simon koster,\N
tt0203277,a casa di irma,alberto bader,gianni biondillo; roberta giudetti; vinicio canton,\N,\N,\N
tt0203369,calore in corpo,arduino sacco,\N,\N,\N,\N
tt0203463,drei kaiserjager,franz hofer,\N,three soldiers in the kaiserjager,franz hofer; robert land,\N
tt0203561,\N,\N,\N,the hellion,george l cox,\N
tt0203669,\N,\N,\N,\N,\N,\N
tt0203943,the squatter's daughter,bert bailey,\N,the squatter's daughter,bert bailey,\N
tt0204270,detective transex,luigi soldati,\N,\N,\N,\N
tt0204355,"grenada, grenada, my grenada",roman karmen,\N,\N,\N,\N
tt0204568,\N,\N,\N,prohibido para menores,ignacio tankel,\N
tt0204789,\N,\N,\N,\N,\N,\N
tt0204863,beby la figlia libidinosa,mario bianchi,\N,\N,\N,\N
tt0204887,bella entre las flores,miguel somera,\N,\N,\N,\N
tt0204965,\N,\N,\N,\N,\N,\N
tt0205210,\N,hasan elsaifi,mohamed osman,\N,\N,\N
tt0205373,\N,\N,\N,\N,\N,\N
tt0206226,psycho beach party,robert lee king,charles busch,psycho beach party,robert lee king,charles busch
tt0206258,radio pirata,lael rodrigues,yoya wursch,radio pirata,lael rodrigues,\N
tt0206767,just like a cat,gianni cozzolino,nini grassia,just like a cat,\N,nini grassia
tt0207233,\N,\N,\N,\N,\N,\N
tt0207271,sirens of the deep,steve wang,\N,\N,\N,\N
tt0207597,manny's orphans,sean s cunningham,steve miner; victor miller,manny's orphans,sean s cunningham,victor miller
tt0207606,mirador,werner nekes,werner nekes,\N,\N,\N
tt0207811,a woman in the night,edmond t greville,jacques companeez; jean bernardluc; pierre laroche,a woman in the night,edmond t greville,jean bernardluc
tt0207984,\N,\N,\N,\N,\N,\N
tt0207994,\N,\N,\N,\N,\N,\N
tt0208779,things fall apart,hansjurgen pohland,fern mosk,\N,\N,\N
tt0209371,stress,corrado prisco,corrado prisco; mauro bologna,\N,\N,\N
tt0210773,jam session (the official bootleg of kikujiro),makoto shimazaki,\N,jam session,makoto shinozaki,\N
tt0211059,il trasloco,renato de maria,franco bifo berardi; giampietro huber; renato de maria,\N,renato de maria,franco berardi; renato de maria
tt0211068,il treno del sabato,vittorio sala,adriano baracco; marcello fondato; vittorio sala,il treno del sabato,vittorio sala,adriano baracco
tt0211425,the bride napping,yan jun,king hu,\N,\N,\N
tt0211492,the luzhin defence,marleen gorris,peter berry,the luzhin defence,marleen gorris,vladimir nabokov
tt0211570,\N,\N,\N,\N,\N,\N
tt0211906,african jim,donald swanson,\N,african jim aka jim comes to jo'burg,\N,\N
tt0212048,cause of death,marc s grenier,les weldon,cause of death,marc s grenier,\N
tt0212111,\N,\N,\N,\N,\N,\N
tt0212301,the last grave at dimbaza,chris curling; nana mahome; pascoe macfarlane,\N,\N,\N,\N
tt0212423,the personals,chen kuofu,chen kuofu; chen shihchieh,the personals,chen kuofu,\N
tt0212527,\N,\N,\N,\N,\N,\N
tt0213272,el septimo cielo,juan fischer,\N,\N,\N,\N
tt0214222,l'ultima volta insieme,nini grassia,graziella marsetti; nini grassia,l'ultima volta insieme,nini grassia,nini grassia
tt0214625,dev pavla,\N,\N,\N,\N,\N
tt0215201,\N,\N,\N,\N,\N,\N
tt0215323,venere creola,lorenzo ricciardi,lorenzo ricciardi,venere creola,lorenzo ricciardi,\N
tt0215792,\N,\N,\N,\N,\N,\N
tt0215809,glad tidings,wolf rilla,wolf rilla,glad tidings,wolf rilla,wolf rilla
tt0216389,crossroads of love,carmine gallone,filippo folchi; giorgio mannini,the faces of love,carmine gallone,\N
tt0216733,ektemann alene,nils r muller,eva seeberg; nils r muller,ektemann alene,nils r muller,eva seeberg; nils r muller
tt0216817,hum saath saath hain,sooraj barjatya,sooraj barjatya,hum saath-saath hain,sooraj r barjatya,sooraj r barjatya
tt0216912,\N,\N,\N,a metade da vida,manuel castelao,manuel castelao
tt0216987,\N,\N,\N,\N,\N,\N
tt0218253,\N,\N,\N,\N,\N,\N
tt0218256,flesh of my flesh,\N,\N,\N,\N,\N
tt0218449,la mulata de cordoba,adolfo fernandez bustamante,\N,the mulatta of cordoba,adolfo fernandez bustamante,adolfo fernandez bustamante; xavier villaurrutia
tt0218998,the game is set,harry wuest,gary mertin,\N,\N,\N
tt0219012,\N,\N,\N,\N,\N,\N
tt0219820,\N,\N,\N,\N,\N,\N
tt0219854,the kid,jon turteltaub,audrey wells,disney's the kid,jon turteltaub,audrey wells
tt0220385,\N,\N,\N,\N,\N,\N
tt0220389,god wills it so,luc monheim,dominique rozan; luc monheim; zoe zurstrassen,\N,\N,\N
tt0220494,\N,\N,\N,\N,\N,\N
tt0220570,ichijo's wet lust,tatsumi kumashiro,tatsumi kumashiro,ichijo's wet lust,tatsumi kumashiro,tatsumi kumashiro
tt0220594,kartoos,mahesh bhatt,\N,kartoos,mahesh bhatt,\N
tt0220703,plenilune,imanol uribe,elvira lindo,plenilunio,imanol uribe,antonio munoz molina; elvira lindo
tt0220716,\N,\N,\N,\N,\N,\N
tt0221911,deutsche polizisten: viele kulturen - eine truppe,aysun bademsoy,aysun bademsoy,\N,\N,\N
tt0221999,\N,\N,\N,\N,\N,\N
tt0222054,john the fearless,jef cassiers,jef cassiers,john the fearless,jef cassiers,jef cassiers
tt0222096,kalt ist der abendhauch,rainer kaufmann,kathrin richter; ralf hertwig,cold is the breath of evening,rainer kaufmann,kathrin richter; ralf hertwig
tt0223123,\N,\N,\N,\N,\N,\N
tt0223455,afternoon affair: kyoto holy tapestry,masaru konuma,takehiro nakajima,\N,\N,\N
tt0223801,dark story of a japanese rapist,koji wakamatsu,osamu yamashita,\N,\N,\N
tt0224009,\N,\N,\N,gorilla's king,rene cardona jr,\N
tt0224246,\N,\N,\N,\N,\N,\N
tt0224274,\N,\N,\N,\N,\N,\N
tt0224359,\N,\N,\N,de vrouw clasina,maurits binger,\N
tt0225177,\N,\N,\N,\N,\N,\N
tt0225553,\N,\N,\N,double or nothing: the rise and fall of robert campeau,paul cowan,paul cowan
tt0226050,\N,\N,\N,\N,\N,\N
tt0226598,\N,\N,\N,\N,\N,\N
tt0227539,\N,\N,\N,\N,\N,\N
tt0229340,dinner rush,bob giraldi,brian s kalata; rick shaughnessy,dinner rush,bob giraldi,\N
tt0229603,mysterious britain,rubert barker,paolo de paolis,\N,\N,\N
tt0230075,\N,\N,\N,\N,\N,\N
tt0230301,hombres del mar,chano urueta,chano urueta; margarita urueta,hombres de mar,chano urueta,\N
tt0230349,jacke wie hose,eduard kubat,arthur pohl; jan koplowitz,swings or roundabouts,eduard kubat,jan koplowitz
tt0230553,\N,\N,\N,mysore tanga,g v iyer,\N
tt0230625,\N,\N,\N,\N,\N,\N
tt0230652,spring of life,milan cieslar,milan cieslar; vladimir korner,spring of life,milan cieslar,milan cieslar; vladimir korner
tt0230656,father's law,marek kondrat,micha szczerbic,law of the father,marek kondrat,micha szczerbic
tt0230921,family pack,chris vander stappen,chris vander stappen,family pack,chris vander stappen,chris vander stappen
tt0231150,anita,raj khosla,\N,anita,raj khosla,\N
tt0231209,baap re baap,abdul rashid kardar,jagdish kanwal; sn banerjee,baap re baap,abdur rashid kardar,\N
tt0231349,ernoa's way,louis delluc; rene coiffard,\N,ernoa's way,louis delluc,louis delluc
tt0231866,to kanarini podilato,dimitris stavrakas,dimitris stavrakas; stavros tsiolis; vasilis spiliopoulos,the canary yellow bicycle,dimitris stavrakas,\N
tt0231886,let the cobbler stick to his last,kostas andritsos,giorgos lazaridis,\N,kostas andritsos,giorgos lazarides
tt0231887,\N,apostolos tegopoulos,hristos kyriakos,\N,\N,\N
tt0232245,\N,grigoris grigoriou,kostas asimakopoulos; nestoras matsas,\N,grigoris grigoriou,kostas asemakopoulos; nestoras matsas
tt0232484,puberun,prabhat mukhopadhyay,kc roy,puberun,prabhat mukherjee,\N
tt0233007,l'ile jaune,jean cousineau,\N,\N,\N,\N
tt0233226,anokha bandhan,mehul kumar,\N,anokha bandhan,mehul kumar,\N
tt0233574,the dracula dynasty,alfredo b crevenna; claudia becker,jorge patino,\N,\N,\N
tt0234102,the light of love,gunther scholz,gunther scholz; henrik hertz; wolf muller,the light of love,gunther scholz,\N
tt0234363,der nurnberger parteitag der nationalsozialistischen deutschen arbeiterpartei,baldur von schirach,\N,der nurnberger parteitag der nsdap,baldur von schirach,\N
tt0234727,\N,\N,\N,shree krishna gaarudi,hunsur krishnamurthy,\N
tt0235202,oh shorties... how many!,rolando aguilar,\N,\N,\N,\N
tt0235263,caruta cu mere,george cornea,dumitru radu popescu,applecart,george cornea,\N
tt0235474,i like to see the wheels turn,giles walker,\N,\N,\N,\N
tt0235522,kokila,balu mahendra,balu mahendra,kokila,balu mahendra,balu mahendra
tt0235816,\N,\N,\N,\N,\N,\N
tt0235822,tokende,gerard de boe,\N,\N,\N,\N
tt0236155,\N,\N,\N,\N,\N,\N
tt0236332,\N,\N,\N,jagmagti jawani,nagendra majumdar,\N
tt0236480,\N,\N,\N,matrubhoomi,nagendra majumdar,\N
tt0236508,\N,\N,\N,\N,\N,\N
tt0236690,\N,\N,\N,rock of ages,bertram phillips,kenelm foss
tt0236880,the hotel of the corrupt,dimitris athanasiadis,dimitris athanasiadis,\N,\N,\N
tt0237072,cannibal rollerbabes,kalman szegvary,jason wolthuizen,cannibal rollerbabes,kalman szegvary,\N
tt0237440,\N,\N,\N,\N,\N,\N
tt0238625,staatsinrichting 3/13 uip r.t.,elsbeth dijkstra,\N,\N,\N,\N
tt0239103,mist,krisztina deak,\N,\N,\N,\N
tt0239259,\N,\N,\N,\N,\N,\N
tt0240108,\N,\N,\N,\N,\N,\N
tt0240344,\N,\N,\N,\N,\N,\N
tt0240473,the edelweiss pirates,niko von glasow,kiki von glasow; niko von glasow,edelweiss pirates,niko von glasow,kirstin von glasow
tt0241190,\N,\N,\N,\N,\N,\N
tt0241644,eyes of the spider,kiyoshi kurosawa,kiyoshi kurosawa; yoichi nishiyama,eyes of the spider,kiyoshi kurosawa,\N
tt0241645,bruce lee versus gay power,adriano stuart,adriano stuart; alfredo palacios; raja de aragao; walther negrao,bruce lee versus gay power,adriano stuart,\N
tt0241667,\N,\N,\N,\N,\N,\N
tt0241802,parallel worlds,petr vaclav,marie desplechin; petr vaclav,parallel worlds,petr vaclav,marie desplechin; petr vaclav
tt0241934,sans elle...,anna da palma,anna da palma,sem ela...,anna da palma,\N
tt0242045,\N,\N,\N,\N,\N,\N
tt0242360,\N,\N,\N,\N,\N,\N
tt0242441,the long awaited desperate love,julian pastor,emilio carballido,\N,\N,\N
tt0242468,frisians in peril,willi krause,\N,friesennot,peter hagen,werner kortwich
tt0242675,mi esposa busca novio,carlos orellana,carlos orellana; eugenio heltai,\N,\N,\N
tt0242916,summer children,james bruner,norman handelsman,\N,\N,\N
tt0243390,lotat,taru makela,irma taina; taru makela,lotat (1995),taru makela,\N
tt0244752,\N,\N,\N,rakta palash,\N,\N
tt0245704,alludaa majakaa,evv satyanarayana,posani krishna murali,alluda majaka,e v v satyanarayana,posani krishna murali
tt0246190,rani and lalpari,ravikant nagaich,pandit puranik,rani aur lalpari,ravikant nagaich,\N
tt0247291,dilli ka thug,sd narang,sd narang,dilli ka thug,sd narang,\N
tt0247576,"nezlob, kristino",vladimir cech,vladimir neff,\N,\N,\N
tt0247744,super spook,tony major,\N,\N,\N,\N
tt0248601,forget america,vanessa jopp,maggie peren,forget america,vanessa jopp,maggie peren
tt0248666,\N,\N,\N,\N,\N,\N
tt0249086,poor liza,slava tsukerman,sophia romma,poor liza,slava tsukerman,\N
tt0249109,"red maid, the matchmaker",lung to,fung king,\N,\N,\N
tt0250067,the trip,miles swain,miles swain,the trip,miles swain,miles swain
tt0250129,y si cristobal despierta?,sonia valentin,bernardo romero pereiro; juan camilo jaramillo,\N,\N,\N
tt0250342,dirty rice,pat mire,pat mire,\N,\N,\N
tt0250361,\N,\N,\N,\N,\N,\N
tt0250507,la loca,miguel zacarias,edmundo baez; miguel zacarias,\N,\N,\N
tt0250533,\N,\N,\N,\N,\N,\N
tt0250563,\N,\N,\N,\N,\N,\N
tt0250759,sutradhaarulu,k viswanath,\N,sutradharulu,kasinathuni viswanath,kasinathuni viswanath
tt0251318,\N,\N,\N,paris by night,\N,\N
tt0251399,\N,\N,\N,shri krishna bhakta peepaji,s n patankar,\N
tt0252195,weaknesses,angelos fortounas,angelos fortounas,\N,\N,\N
tt0252656,lebanon at night,muhammad selman,\N,\N,\N,\N
tt0252665,ghislain lambert's bicycle,philippe harel,benoit poelvoorde; olivier dazat; philippe harel,ghislan lambert's bicycle,philippe harel,benoit poelvoorde; olivier dazat; philippe harel
tt0252703,less is more,michael lehmann; pascal jongen,pascal jongen,\N,\N,\N
tt0253109,\N,\N,\N,\N,\N,\N
tt0253252,the burning mountains,joe hamman; luis trenker,\N,\N,\N,\N
tt0253540,\N,\N,\N,\N,\N,\N
tt0253677,shadia al-jabal,ahmed diaa aldin,ahmed diaa aldin,\N,\N,\N
tt0253707,\N,\N,\N,simantak mani,dadasaheb phalke,\N
tt0254683,phool aur kaante,kuku kohli,iqbal durrani,phool aur kaante,kuku kohli,iqbal durrani
tt0255109,\N,\N,\N,devanthakudu,c pullaiah,vempati sadasivabrahmam
tt0255179,fraulein hoffmanns erzahlungen,karel lamac,\N,\N,\N,\N
tt0255943,\N,\N,\N,\N,\N,\N
tt0256045,\N,\N,\N,\N,\N,\N
tt0256139,ladronzuela,agustin p delgado,\N,\N,\N,\N
tt0256198,la moderna poesia,birgit hein,\N,\N,\N,\N
tt0256632,bala nagamma,vedantam raghavaiah,\N,bala nagamma,vedantam raghavaiah,\N
tt0257127,\N,\N,\N,\N,\N,\N
tt0257251,the enclosed valley,jeanclaude rousseau,\N,la vallee close,jeanclaude rousseau,\N
tt0257573,the art of tripping,storm thorgerson,david gale; storm thorgerson,\N,\N,\N
tt0257609,\N,\N,\N,\N,\N,\N
tt0258058,la pulqueria,victor manuel castro,victor manuel castro,the pulque tavern,victor manuel castro,\N
tt0259571,shaque,aruna raje; vikas desai,aruna raje; vikas desai,shaque,aruna raje,\N
tt0259663,\N,\N,\N,\N,\N,\N
tt0259667,tojuro no koi,kazuo mori,yoshikata yoda,tojuro no koi,kazuo mori,kan kikuchi
tt0259831,aakhri cheekh,kiran ramsay,\N,aakhri cheekh,kiran ramsay,\N
tt0260011,eu compro essa virgem,roberto mauro,\N,\N,\N,\N
tt0260093,\N,\N,\N,\N,\N,\N
tt0260576,\N,\N,\N,\N,\N,\N
tt0261029,\N,\N,\N,maa gopi,b s ranga,kovvali lakshmi narasimha rao
tt0261164,amina,goffredo alessandrini,\N,amina,goffredo alessandrini,\N
tt0261262,\N,\N,\N,\N,\N,\N
tt0261914,\N,\N,\N,\N,\N,\N
tt0261994,\N,\N,\N,sri krishna maya,c s rao,\N
tt0262238,arrabalera,joaquin pardave,joaquin pardave; luis manrique,arrabalera,joaquin pardave,\N
tt0262485,the sun-born,panagiotis konstadinou,panagiotis konstadinou,\N,\N,\N
tt0263497,passion,hiroshi shimizu,\N,\N,\N,\N
tt0263637,\N,\N,\N,\N,\N,\N
tt0264073,\N,\N,\N,\N,\N,\N
tt0264154,\N,\N,\N,\N,\N,\N
tt0264909,\N,\N,\N,misar ka khazana,\N,\N
tt0265429,\N,\N,\N,\N,\N,\N
tt0265678,let's wait with the anniversary,boris goroshko,anatoli kudryavtsev; yevgeni budinas,\N,\N,anatol kudravets
tt0265735,\N,\N,\N,\N,\N,\N
tt0266040,what about me: the rise of the nihilist spasm band,zev asher,zev asher,\N,\N,\N
tt0266077,yogi vemana,kadri venkata reddy,kadri venkata reddy; kamalakara kameshwara rao; samudrala raghavacharya,yogi vemana,kadiri venkata reddy,samudrala raghavacharya
tt0266765,mere mehboob,harnam singh rawail,vinod kumar,mere mehboob,h s rawail,\N
tt0267073,bewitching eyes,ahmed galal,ahmed galal,uyun sahira,ahmed galal,\N
tt0267764,\N,\N,\N,\N,\N,\N
tt0268331,ghar basake dekho,kishore sahu,\N,ghar basake dekho,kishore sahu,\N
tt0268926,love and other curiosities,miguel santesmases,miguel santesmases,"love, curiosity, prozac and doubt",miguel santesmases,\N
tt0269107,conscience and the constitution,frank abe,\N,\N,\N,\N
tt0269422,kanamarayathu,i v sasi,\N,kanamarayathu,i v sasi,p padmarajan
tt0270187,\N,\N,\N,\N,\N,\N
tt0271173,\N,\N,\N,sholay,yunus malik,\N
tt0271543,hidden agenda,marc s grenier,les weldon,hidden agenda,marc s grenier,\N
tt0271712,\N,\N,\N,\N,\N,\N
tt0271968,\N,\N,\N,\N,\N,\N
tt0272356,\N,\N,\N,\N,\N,\N
tt0272588,\N,\N,\N,\N,\N,\N
tt0272919,\N,\N,\N,\N,\N,\N
tt0273096,asuravamsam,shaji kailas,ranjith,asuravamsam,shaji kailas,ranjith
tt0273528,\N,\N,\N,\N,\N,\N
tt0273840,moscow square,ferenc torok,ferenc torok,moscow square,ferenc torok,ferenc torok
tt0274022,who killed pacifico?,renato santos pereira,mario lucio brandao; renato santos pereira,\N,\N,\N
tt0274056,roald amundsen,reidar lunde,\N,roald amundsen,reidar lunde,reidar lunde
tt0275261,chuvanna kannukal,sasi mohan,\N,chuvanna kannukal,\N,\N
tt0275671,\N,\N,\N,shathru,\N,\N
tt0275907,alla en el rancho de las flores,\N,\N,\N,\N,\N
tt0276068,\N,\N,\N,\N,\N,\N
tt0276077,lives in the sands,nguyen thanh van,quang lap nguyen,sandy lives,nguyen thanh van,nguyen quang lap
tt0276792,azhakulla saleena,\N,\N,azhakulla saleena,k s sethumadhavan,muttathu varkey
tt0277056,jugandose la vida,arturo martinez,\N,\N,\N,\N
tt0277125,\N,\N,\N,\N,\N,\N
tt0277214,la pandilla en accion,julio porter,\N,\N,\N,\N
tt0278293,el misterio del trinidad,jose luis garcia agraz,carlos cuaron,the mystery of the trinidad,jose luis garcia agraz,carlos cuaron
tt0278683,\N,\N,\N,\N,\N,\N
tt0278900,\N,\N,\N,\N,\N,\N
tt0278991,\N,\N,\N,\N,\N,\N
tt0279112,"godzilla, mothra and king ghidorah: giant monsters all-out attack",shusuke kaneko,keiichi hasegawa; masahiro yokotani; shusuke kaneko,"godzilla, mothra and king ghidorah: giant monsters all-out attack",shusuke kaneko,keiichi hasegawa; masahiro yokotani; shusuke kaneko
tt0279986,nirnayam,sangeeth sivan,cheriyan kalpakavadi,nirnayam,sangeeth sivan,cheriyan kalpakavadi
tt0280143,el terror de la frontera,zacarias gomez urquiza,\N,\N,\N,\N
tt0280408,\N,\N,\N,akshayapaathram,j sasikumar,kedamangalam sadanandan
tt0280483,\N,\N,\N,\N,\N,\N
tt0280597,\N,\N,\N,\N,\N,\N
tt0280717,\N,\N,\N,gumasthavin penn,\N,\N
tt0280907,la maldicion de mi raza,juan orol,juan orol,\N,\N,\N
tt0280976,the drawn circle,dito tsintsadze,beso odisharia; dito tsintsadze,\N,\N,\N
tt0281120,rathi manmathan,\N,\N,rathimanmadhan,j sasikumar,pappanamkodu lakshmanan
